2006+AC0-01+AC0-25,218,1039.9,1039.9,975.1,979.5,811592,0,0,0
2006+AC0-01+AC0-27,219,990,1032,990,1009.25,726245,0,0,0
2006+AC0-01+AC0-30,220,1027.8,1027.8,981.15,991.65,245201,0,0,0
2006+AC0-01+AC0-31,221,1000,1022,990,996.65,364847,0,0,0
2006+AC0-02+AC0-01,222,995,997,920,935.7,1108273,0,0,0
2006+AC0-02+AC0-02,223,990,990,891,924.05,876074,0,0,0
2006+AC0-02+AC0-03,224,924,988,911.25,970.05,953831,0,0,0
2006+AC0-02+AC0-06,225,972,1016.95,972,988.7,588362,0,0,0
2006+AC0-02+AC0-07,226,995,999.9,974,982.7,230703,0,0,0
2006+AC0-02+AC0-08,227,970,980,916.35,968.25,168421,0,0,0
2006+AC0-02+AC0-10,228,974,990,960,967.2,214214,0,0,0
2006+AC0-02+AC0-13,229,964.8,970,936,942.6,351142,0,0,0
2006+AC0-02+AC0-14,230,958.3,958.3,921,924.4,313757,0,0,0
2006+AC0-02+AC0-15,231,917,950,772.9,945.2,742615,0,0,0
2006+AC0-02+AC0-16,232,955,983.75,950,974.95,458975,0,0,0
2006+AC0-02+AC0-17,233,999,999,970.95,989.05,483162,0,0,0
2006+AC0-02+AC0-20,234,990.1,1004.9,965,998.35,263046,0,0,0
2006+AC0-02+AC0-21,235,982.1,1008,978.05,982.55,103360,0,0,0
2006+AC0-02+AC0-22,236,980,987,966.6,980.05,196195,0,0,0
2006+AC0-02+AC0-23,237,980.05,986,951,957.7,397718,0,0,0
2006+AC0-02+AC0-24,238,970.25,974.7,957,967.1,118742,0,0,0
2006+AC0-02+AC0-27,239,968,978.9,950,964.15,68350,0,0,0
2006+AC0-02+AC0-28,240,966,989.95,950,981.05,186477,0,0,0
2006+AC0-03+AC0-01,241,989.95,1000,967.2,977.2,354127,0,0,0
2006+AC0-03+AC0-02,242,984,1003.9,980,987.85,289889,0,0,0
2006+AC0-03+AC0-03,243,994,994,985,989.45,105651,0,0,0
2006+AC0-03+AC0-06,244,994,1000,983,995.35,89638,0,0,0
2006+AC0-03+AC0-07,245,986,1013,986,993.7,212580,0,0,0
2006+AC0-03+AC0-08,246,990,990,955.05,967.85,175393,0,0,0
2006+AC0-03+AC0-09,247,968,974.8,935,969.75,188860,0,0,0
2006+AC0-03+AC0-10,248,967.25,979.9,965,969.35,72698,0,0,0
2006+AC0-03+AC0-13,249,979.95,981.5,961,967.15,107301,0,0,0
2006+AC0-03+AC0-14,250,970,973,955,958.75,74597,0,0,0
2006+AC0-03+AC0-16,251,969.9,969.9,955,956.6,356695,0,0,0
2006+AC0-03+AC0-17,252,957,964.95,947,950.9,98972,0,0,0
2006+AC0-03+AC0-20,253,961.2,968,949,951.3,126752,0,0,0
2006+AC0-03+AC0-21,254,955,966,947,950.95,138561,0,0,0
2006+AC0-03+AC0-22,255,945,950,917.05,919.3,230369,0,0,0
2006+AC0-03+AC0-23,256,920,950,920,942.25,198749,0,0,0
2006+AC0-03+AC0-24,257,945,958,914,948.4,178668,0,0,0
2006+AC0-03+AC0-27,258,958,958,939,943.9,198288,0,0,0
2006+AC0-03+AC0-28,259,955,955,938.8,948.95,130694,0,0,0
2006+AC0-03+AC0-29,260,955,958.8,939.05,946.1,38660,0,0,0
2006+AC0-03+AC0-30,261,948.1,949.9,924.5,931.6,277496,0,0,0
2006+AC0-03+AC0-31,262,950,996.8,950,982.65,368123,0,0,0
2006+AC0-04+AC0-03,263,996.8,1003,985.05,990.85,187230,0,0,0
2006+AC0-04+AC0-04,264,990,995,982.6,988.5,80870,0,0,0
2006+AC0-04+AC0-05,265,995,998,980,983.95,86374,0,0,0
2006+AC0-04+AC0-07,266,996.8,1049.7,981,1022.4,680519,0,0,0
2006+AC0-04+AC0-10,267,1025,1057.8,1024,1048.75,228006,0,0,0
2006+AC0-04+AC0-12,268,1054,1055,980.15,995.15,183202,0,0,0
2006+AC0-04+AC0-13,269,997,997,960,972,109704,0,0,0
2006+AC0-04+AC0-17,270,985,998.9,948,979.6,206710,0,0,0
2006+AC0-04+AC0-18,271,985,999.8,970,974.65,73338,0,0,0
2006+AC0-04+AC0-19,272,989.9,1009.95,978.15,984.1,155268,0,0,0
2006+AC0-04+AC0-20,273,990,990,961,966.05,57686,0,0,0
2006+AC0-04+AC0-21,274,980,980,952,958.8,80835,0,0,0
2006+AC0-04+AC0-24,275,980,988.8,940,944.55,155698,0,0,0
2006+AC0-04+AC0-25,276,946,956.95,933,937.5,97989,0,0,0
2006+AC0-04+AC0-26,277,936,950,933,947.65,45351,0,0,0
2006+AC0-04+AC0-27,278,940,967,930,934.3,174750,0,0,0
2006+AC0-04+AC0-28,279,950,950,915,924.65,147816,0,0,0
2006+AC0-04+AC0-29,280,910,969,910,963.7,85899,0,0,0
2006+AC0-05+AC0-02,281,970,989,935,937.9,180547,0,0,0
2006+AC0-05+AC0-03,282,945,955,938.05,940.4,104201,0,0,0
2006+AC0-05+AC0-04,283,953,958,943,946.35,81420,0,0,0
2006+AC0-05+AC0-05,284,943,965.9,943,957.65,126097,0,0,0
2006+AC0-05+AC0-08,285,965,980,955,960.05,168893,0,0,0
2006+AC0-05+AC0-09,286,962,969.95,952,957.7,102419,0,0,0
2006+AC0-05+AC0-10,287,955,970,945,961.8,155801,0,0,0
2006+AC0-05+AC0-11,288,961.8,974,950,960.45,112546,0,0,0
2006+AC0-05+AC0-12,289,962,962,945,950,47618,0,0,0
2006+AC0-05+AC0-15,290,950,957.95,920,927.8,185287,0,0,0
2006+AC0-05+AC0-16,291,940,952,895,943.1,181187,0,0,0
2006+AC0-05+AC0-17,292,950,952,936.1,944.7,69630,0,0,0
2006+AC0-05+AC0-18,293,936.1,937,903,912.95,243812,0,0,0
2006+AC0-05+AC0-19,294,909,923,870,886.2,216151,0,0,0
2006+AC0-05+AC0-22,295,923,955,715,763,139546,0,0,0
2006+AC0-05+AC0-23,296,849,849,740,754.85,337637,0,0,0
2006+AC0-05+AC0-24,297,760,849,740,745.55,314338,0,0,0
2006+AC0-05+AC0-25,298,730.6,765,718,745.9,343373,0,0,0
2006+AC0-05+AC0-26,299,765,780,760,761.75,74019,0,0,0
2006+AC0-05+AC0-29,300,774,795,760.05,784.4,72035,0,0,0
2006+AC0-05+AC0-30,301,794,794.8,755,762.65,68970,0,0,0
2006+AC0-05+AC0-31,302,757,757,711.15,738.6,112741,0,0,0
2006+AC0-06+AC0-01,303,754,754.95,715,736.3,102786,0,0,0
2006+AC0-06+AC0-02,304,745,755,725.25,741.7,44783,0,0,0
2006+AC0-06+AC0-05,305,753,753,732,743.7,36792,0,0,0
2006+AC0-06+AC0-06,306,732,735,700,721.3,34864,0,0,0
2006+AC0-06+AC0-07,307,720,725,660,673.3,120056,0,0,0
2006+AC0-06+AC0-08,308,660,660,598.05,604.35,211623,0,0,0
2006+AC0-06+AC0-09,309,598.05,667,576.15,659.9,108686,0,0,0
2006+AC0-06+AC0-12,310,667,699.9,630.05,649.7,82069,0,0,0
2006+AC0-06+AC0-13,311,644,644,610.5,622.05,56282,0,0,0
2006+AC0-06+AC0-14,312,640,643,596.2,601.35,83885,0,0,0
2006+AC0-06+AC0-15,313,639.9,639.9,607,630.85,46620,0,0,0
2006+AC0-06+AC0-16,314,631,725,631,667.1,103130,0,0,0
2006+AC0-06+AC0-19,315,675,675,650,660.3,36362,0,0,0
2006+AC0-06+AC0-20,316,650,685,602.1,672,224060,0,0,0
